,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
2579.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,3.0,25.0,25.0,33.0,65.0,69.0,71.0,71.0,69.0,67.0,67.0,65.0,65.0,65.0,37.0,37.0,23.0,15.0,19.0,17.0,21.0,17.0,15.0,21.0,17.0,17.0,15.0,15.0,19.0,13.0,17.0,21.0,19.0,19.0,17.0,39.0,45.0,43.0,61.0,55.0,75.0,83.0,85.0,83.0,85.0,83.0,61.0,59.0,51.0,37.0,35.0,27.0,25.0,21.0,17.0,17.0,13.0,11.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,9.0,11.0,35.0,41.0,47.0,71.0,69.0,71.0,73.0,69.0,61.0,59.0,49.0,7.0,11.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0
2599.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,25.0,27.0,29.0,33.0,33.0,39.0,47.0,47.0,59.0,49.0,47.0,45.0,39.0,31.0,17.0,17.0,17.0,17.0,19.0,15.0,17.0,21.0,19.0,19.0,17.0,19.0,17.0,17.0,17.0,13.0,15.0,15.0,17.0,17.0,11.0,13.0,17.0,17.0,33.0,33.0,53.0,51.0,57.0,65.0,57.0,75.0,77.0,75.0,65.0,49.0,53.0,43.0,39.0,37.0,23.0,23.0,15.0,13.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,21.0,35.0,39.0,43.0,65.0,67.0,65.0,65.0,51.0,53.0,31.0,29.0,23.0,13.0,9.0,1.0,1.0,1.0,1.0
2615.jpg,3.0,1.0,3.0,3.0,7.0,7.0,13.0,17.0,33.0,43.0,47.0,75.0,73.0,71.0,71.0,71.0,71.0,39.0,37.0,31.0,15.0,21.0,15.0,19.0,13.0,13.0,17.0,17.0,19.0,15.0,15.0,13.0,13.0,11.0,15.0,11.0,15.0,11.0,13.0,15.0,15.0,13.0,11.0,15.0,15.0,11.0,13.0,13.0,11.0,11.0,17.0,15.0,19.0,61.0,65.0,85.0,85.0,83.0,81.0,79.0,75.0,53.0,55.0,57.0,47.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,17.0,29.0,31.0,59.0,59.0,59.0,59.0,57.0,55.0,31.0,29.0,23.0,3.0,3.0,13.0
2628.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,11.0,11.0,23.0,25.0,31.0,49.0,51.0,63.0,63.0,63.0,61.0,47.0,49.0,35.0,31.0,19.0,17.0,19.0,19.0,17.0,17.0,15.0,15.0,19.0,17.0,19.0,19.0,21.0,17.0,17.0,19.0,13.0,17.0,17.0,15.0,19.0,31.0,33.0,35.0,43.0,51.0,53.0,51.0,53.0,65.0,69.0,75.0,79.0,85.0,85.0,85.0,83.0,51.0,55.0,45.0,39.0,29.0,19.0,17.0,9.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,39.0,43.0,49.0,55.0,59.0,55.0,53.0,49.0,3.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0
2646.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,7.0,15.0,21.0,25.0,71.0,73.0,73.0,73.0,71.0,67.0,67.0,67.0,51.0,43.0,31.0,29.0,29.0,27.0,21.0,27.0,25.0,25.0,19.0,19.0,23.0,19.0,19.0,21.0,17.0,21.0,19.0,15.0,21.0,19.0,17.0,19.0,17.0,21.0,47.0,49.0,67.0,65.0,89.0,91.0,91.0,93.0,93.0,93.0,91.0,61.0,53.0,41.0,35.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,5.0,59.0,59.0,63.0,65.0,63.0,61.0,59.0,57.0,55.0,51.0,21.0,11.0,3.0,9.0,3.0,3.0,1.0,1.0,1.0,1.0
2666.jpg,1.0,1.0,1.0,1.0,1.0,3.0,5.0,7.0,61.0,63.0,65.0,65.0,67.0,65.0,65.0,63.0,57.0,57.0,49.0,45.0,35.0,27.0,27.0,21.0,23.0,21.0,21.0,21.0,19.0,19.0,17.0,19.0,19.0,17.0,19.0,15.0,17.0,17.0,17.0,19.0,13.0,17.0,17.0,25.0,15.0,19.0,35.0,31.0,53.0,65.0,69.0,89.0,89.0,93.0,93.0,89.0,87.0,87.0,57.0,35.0,37.0,23.0,19.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,17.0,25.0,45.0,61.0,63.0,63.0,59.0,59.0,55.0,57.0,57.0,53.0,53.0,1.0,1.0,1.0,1.0,1.0
2684.jpg,1.0,1.0,1.0,1.0,1.0,3.0,7.0,17.0,21.0,45.0,45.0,71.0,71.0,69.0,69.0,67.0,63.0,57.0,19.0,19.0,19.0,17.0,15.0,17.0,13.0,15.0,13.0,15.0,17.0,15.0,17.0,15.0,17.0,17.0,17.0,15.0,15.0,19.0,17.0,17.0,13.0,17.0,17.0,17.0,17.0,13.0,31.0,31.0,49.0,59.0,61.0,69.0,63.0,79.0,79.0,83.0,79.0,79.0,63.0,57.0,51.0,13.0,17.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,9.0,15.0,23.0,27.0,71.0,69.0,77.0,77.0,79.0,75.0,71.0,67.0,55.0,29.0,1.0,1.0,1.0,1.0
270.jpg,1.0,1.0,1.0,1.0,5.0,3.0,5.0,11.0,23.0,35.0,35.0,63.0,61.0,61.0,59.0,61.0,59.0,57.0,57.0,57.0,43.0,43.0,25.0,21.0,19.0,21.0,19.0,19.0,17.0,19.0,15.0,15.0,17.0,17.0,15.0,17.0,17.0,15.0,13.0,13.0,15.0,13.0,13.0,15.0,15.0,15.0,13.0,15.0,15.0,15.0,15.0,15.0,15.0,13.0,15.0,17.0,19.0,53.0,83.0,85.0,85.0,85.0,85.0,85.0,81.0,43.0,15.0,15.0,15.0,9.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,9.0,7.0,7.0,7.0,9.0,11.0,23.0,25.0,55.0,55.0,57.0,57.0,57.0,55.0,15.0,11.0,5.0,1.0,1.0,1.0
2700.jpg,1.0,1.0,1.0,3.0,1.0,1.0,17.0,23.0,33.0,49.0,53.0,73.0,73.0,73.0,69.0,67.0,63.0,55.0,51.0,25.0,23.0,25.0,21.0,21.0,17.0,19.0,19.0,19.0,21.0,17.0,21.0,21.0,23.0,17.0,15.0,15.0,17.0,19.0,13.0,11.0,23.0,17.0,45.0,57.0,61.0,67.0,67.0,89.0,87.0,89.0,89.0,83.0,77.0,59.0,61.0,49.0,45.0,19.0,9.0,5.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,9.0,9.0,57.0,75.0,75.0,75.0,73.0,73.0,63.0,63.0,15.0,9.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0
272.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,11.0,11.0,17.0,33.0,39.0,51.0,51.0,69.0,69.0,69.0,63.0,61.0,59.0,41.0,35.0,33.0,27.0,25.0,15.0,17.0,15.0,17.0,15.0,11.0,13.0,11.0,13.0,13.0,13.0,13.0,11.0,11.0,15.0,13.0,11.0,15.0,17.0,11.0,13.0,15.0,13.0,19.0,29.0,33.0,53.0,55.0,81.0,87.0,87.0,87.0,81.0,53.0,37.0,39.0,23.0,19.0,11.0,11.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,17.0,53.0,57.0,59.0,59.0,57.0,55.0,53.0,53.0,49.0,13.0,5.0,5.0,7.0,1.0,1.0,1.0,1.0
2721.jpg,1.0,3.0,3.0,1.0,7.0,7.0,19.0,21.0,51.0,55.0,55.0,55.0,55.0,57.0,55.0,55.0,55.0,51.0,51.0,23.0,23.0,37.0,23.0,23.0,17.0,21.0,23.0,19.0,21.0,21.0,17.0,17.0,15.0,17.0,13.0,13.0,17.0,13.0,15.0,17.0,17.0,15.0,13.0,15.0,17.0,17.0,19.0,15.0,21.0,29.0,29.0,51.0,47.0,55.0,83.0,83.0,85.0,83.0,87.0,61.0,59.0,51.0,13.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,7.0,5.0,9.0,23.0,25.0,67.0,67.0,69.0,69.0,69.0,69.0,65.0,65.0,57.0,53.0,3.0,3.0,1.0,1.0
2760.jpg,1.0,1.0,1.0,1.0,3.0,7.0,11.0,21.0,23.0,69.0,69.0,69.0,71.0,69.0,69.0,67.0,67.0,59.0,43.0,23.0,23.0,19.0,17.0,21.0,15.0,15.0,11.0,17.0,11.0,13.0,15.0,11.0,13.0,11.0,13.0,17.0,17.0,17.0,15.0,17.0,11.0,13.0,15.0,13.0,13.0,11.0,15.0,13.0,19.0,17.0,19.0,15.0,19.0,85.0,85.0,91.0,93.0,93.0,93.0,93.0,93.0,91.0,91.0,33.0,31.0,15.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63.0,65.0,67.0,67.0,69.0,67.0,67.0,67.0,61.0,55.0,1.0,1.0,1.0,1.0
2779.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,29.0,33.0,37.0,65.0,63.0,63.0,63.0,59.0,61.0,57.0,57.0,51.0,47.0,43.0,19.0,19.0,21.0,17.0,19.0,19.0,23.0,17.0,17.0,19.0,17.0,17.0,17.0,15.0,17.0,17.0,15.0,17.0,15.0,15.0,17.0,17.0,23.0,53.0,59.0,71.0,69.0,79.0,87.0,83.0,85.0,83.0,81.0,67.0,65.0,37.0,35.0,37.0,29.0,23.0,23.0,7.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,31.0,33.0,45.0,55.0,73.0,75.0,73.0,71.0,67.0,67.0,41.0,11.0,7.0,7.0,1.0,1.0,1.0,1.0
2798.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,9.0,23.0,27.0,51.0,53.0,77.0,77.0,75.0,75.0,73.0,73.0,73.0,69.0,55.0,53.0,23.0,29.0,31.0,27.0,23.0,23.0,25.0,19.0,21.0,21.0,21.0,19.0,21.0,21.0,19.0,19.0,17.0,19.0,17.0,21.0,21.0,19.0,23.0,21.0,23.0,47.0,61.0,63.0,65.0,93.0,91.0,91.0,89.0,89.0,83.0,81.0,65.0,59.0,37.0,15.0,15.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,5.0,11.0,11.0,53.0,75.0,77.0,77.0,77.0,77.0,73.0,71.0,7.0,7.0,59.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2816.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,25.0,29.0,35.0,45.0,43.0,71.0,69.0,69.0,67.0,65.0,65.0,57.0,57.0,21.0,19.0,23.0,17.0,19.0,21.0,19.0,19.0,19.0,19.0,17.0,17.0,17.0,17.0,19.0,15.0,13.0,17.0,15.0,19.0,17.0,17.0,19.0,21.0,29.0,33.0,37.0,67.0,63.0,65.0,93.0,93.0,93.0,91.0,91.0,89.0,87.0,83.0,33.0,29.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,29.0,65.0,63.0,65.0,63.0,61.0,61.0,55.0,53.0,53.0,11.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2835.jpg,1.0,1.0,1.0,1.0,1.0,3.0,3.0,25.0,29.0,39.0,39.0,61.0,65.0,71.0,69.0,67.0,65.0,63.0,61.0,51.0,49.0,29.0,21.0,25.0,17.0,21.0,19.0,19.0,21.0,15.0,17.0,15.0,17.0,23.0,17.0,19.0,19.0,17.0,15.0,15.0,19.0,13.0,21.0,35.0,41.0,49.0,47.0,55.0,75.0,77.0,89.0,89.0,89.0,87.0,89.0,87.0,85.0,81.0,41.0,39.0,49.0,21.0,17.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,19.0,23.0,41.0,47.0,59.0,61.0,57.0,59.0,57.0,57.0,49.0,47.0,25.0,15.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
2853.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,23.0,27.0,35.0,61.0,63.0,63.0,61.0,59.0,59.0,57.0,53.0,51.0,49.0,23.0,19.0,25.0,19.0,19.0,21.0,17.0,19.0,19.0,21.0,19.0,25.0,27.0,21.0,23.0,23.0,21.0,19.0,23.0,21.0,19.0,19.0,17.0,17.0,15.0,15.0,19.0,51.0,53.0,55.0,65.0,67.0,67.0,75.0,87.0,87.0,87.0,79.0,55.0,55.0,47.0,31.0,29.0,27.0,13.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,11.0,31.0,67.0,67.0,65.0,67.0,63.0,61.0,61.0,59.0,57.0,53.0,17.0,17.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0
2860.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,41.0,43.0,59.0,59.0,63.0,57.0,39.0,39.0,31.0,27.0,23.0,17.0,17.0,21.0,17.0,19.0,15.0,13.0,19.0,15.0,15.0,19.0,13.0,13.0,15.0,15.0,19.0,15.0,13.0,17.0,13.0,11.0,13.0,11.0,15.0,15.0,11.0,15.0,43.0,45.0,53.0,57.0,69.0,71.0,71.0,83.0,81.0,67.0,47.0,37.0,33.0,33.0,21.0,21.0,19.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,15.0,27.0,25.0,41.0,63.0,63.0,65.0,49.0,49.0,33.0,21.0,23.0,17.0,9.0,3.0,1.0,1.0,1.0,1.0
2872.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,3.0,17.0,21.0,29.0,49.0,55.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,65.0,65.0,41.0,41.0,27.0,17.0,17.0,13.0,15.0,13.0,17.0,17.0,19.0,15.0,15.0,19.0,17.0,17.0,15.0,15.0,13.0,15.0,13.0,21.0,29.0,27.0,41.0,35.0,47.0,47.0,73.0,75.0,87.0,85.0,91.0,87.0,87.0,51.0,49.0,37.0,27.0,23.0,7.0,7.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,11.0,17.0,25.0,27.0,33.0,55.0,57.0,65.0,63.0,61.0,29.0,25.0,21.0,21.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0
2891.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,15.0,25.0,27.0,47.0,53.0,59.0,71.0,71.0,69.0,47.0,49.0,35.0,27.0,29.0,21.0,19.0,23.0,21.0,17.0,17.0,21.0,23.0,21.0,21.0,17.0,17.0,17.0,19.0,23.0,17.0,23.0,19.0,23.0,35.0,37.0,59.0,79.0,83.0,87.0,89.0,91.0,91.0,93.0,61.0,59.0,39.0,21.0,23.0,17.0,15.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,13.0,19.0,29.0,33.0,43.0,61.0,65.0,69.0,67.0,59.0,35.0,33.0,21.0,21.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
290.jpg,1.0,1.0,1.0,3.0,1.0,1.0,5.0,9.0,19.0,29.0,33.0,63.0,61.0,63.0,61.0,61.0,59.0,59.0,57.0,55.0,49.0,45.0,39.0,19.0,17.0,17.0,15.0,15.0,15.0,15.0,17.0,17.0,17.0,19.0,15.0,17.0,11.0,11.0,13.0,11.0,13.0,17.0,11.0,13.0,13.0,13.0,13.0,11.0,11.0,13.0,13.0,19.0,15.0,23.0,39.0,41.0,59.0,69.0,75.0,85.0,85.0,83.0,83.0,79.0,59.0,41.0,39.0,27.0,17.0,19.0,11.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,7.0,3.0,3.0,41.0,55.0,57.0,57.0,57.0,57.0,55.0,53.0,53.0,29.0,29.0,7.0,3.0,1.0,3.0
2909.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,17.0,19.0,29.0,37.0,41.0,53.0,59.0,69.0,69.0,65.0,67.0,63.0,61.0,59.0,25.0,25.0,29.0,21.0,19.0,21.0,19.0,21.0,19.0,21.0,19.0,17.0,25.0,17.0,29.0,47.0,39.0,59.0,75.0,75.0,81.0,85.0,87.0,87.0,91.0,89.0,89.0,89.0,93.0,35.0,33.0,29.0,19.0,23.0,15.0,9.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,21.0,37.0,43.0,61.0,63.0,61.0,61.0,61.0,53.0,25.0,25.0,17.0,9.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2946.jpg,1.0,1.0,1.0,1.0,1.0,3.0,3.0,19.0,25.0,29.0,69.0,71.0,73.0,73.0,73.0,69.0,67.0,61.0,57.0,41.0,33.0,35.0,15.0,19.0,13.0,15.0,15.0,15.0,15.0,17.0,17.0,15.0,15.0,15.0,19.0,19.0,15.0,17.0,17.0,17.0,17.0,17.0,15.0,13.0,13.0,11.0,15.0,13.0,15.0,13.0,13.0,15.0,17.0,17.0,15.0,33.0,45.0,49.0,71.0,73.0,91.0,91.0,93.0,93.0,93.0,49.0,45.0,23.0,17.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,7.0,33.0,35.0,63.0,69.0,69.0,69.0,63.0,57.0,11.0,9.0,5.0,1.0,1.0,1.0,1.0
2965.jpg,1.0,1.0,5.0,1.0,1.0,15.0,17.0,47.0,47.0,59.0,61.0,67.0,65.0,67.0,65.0,63.0,21.0,21.0,23.0,23.0,21.0,17.0,21.0,15.0,17.0,13.0,19.0,19.0,17.0,17.0,19.0,19.0,17.0,19.0,17.0,19.0,19.0,17.0,17.0,15.0,13.0,15.0,11.0,17.0,13.0,13.0,11.0,11.0,15.0,17.0,29.0,31.0,45.0,45.0,71.0,73.0,85.0,85.0,89.0,87.0,85.0,59.0,59.0,21.0,19.0,17.0,15.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,23.0,29.0,29.0,55.0,55.0,63.0,57.0,59.0,31.0,27.0,19.0,23.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0
2967.jpg,1.0,1.0,1.0,1.0,1.0,5.0,17.0,19.0,29.0,31.0,41.0,39.0,47.0,61.0,61.0,69.0,67.0,67.0,63.0,63.0,49.0,43.0,43.0,23.0,23.0,21.0,23.0,21.0,19.0,23.0,21.0,19.0,23.0,19.0,19.0,17.0,21.0,17.0,15.0,17.0,15.0,15.0,15.0,17.0,17.0,17.0,17.0,13.0,43.0,63.0,63.0,73.0,75.0,87.0,87.0,91.0,87.0,85.0,51.0,45.0,45.0,27.0,25.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,7.0,13.0,51.0,53.0,65.0,65.0,65.0,65.0,63.0,61.0,55.0,29.0,1.0,1.0,1.0,1.0,1.0
3.jpg,1.0,3.0,3.0,3.0,31.0,35.0,69.0,69.0,69.0,69.0,69.0,67.0,65.0,65.0,61.0,57.0,39.0,37.0,29.0,27.0,23.0,21.0,19.0,19.0,17.0,19.0,15.0,19.0,13.0,15.0,11.0,11.0,15.0,13.0,15.0,15.0,15.0,15.0,13.0,15.0,13.0,13.0,15.0,15.0,15.0,11.0,13.0,13.0,15.0,13.0,15.0,17.0,13.0,15.0,15.0,13.0,47.0,51.0,57.0,55.0,73.0,89.0,89.0,87.0,85.0,83.0,55.0,53.0,45.0,41.0,29.0,21.0,17.0,13.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,21.0,27.0,43.0,45.0,59.0,57.0,57.0,55.0,55.0,53.0,47.0,15.0,1.0,3.0,5.0
3027.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,19.0,35.0,33.0,37.0,53.0,53.0,59.0,59.0,63.0,59.0,55.0,43.0,45.0,19.0,19.0,19.0,21.0,19.0,21.0,21.0,19.0,23.0,19.0,21.0,15.0,15.0,13.0,17.0,13.0,11.0,13.0,11.0,11.0,7.0,9.0,9.0,23.0,29.0,37.0,45.0,51.0,61.0,63.0,65.0,65.0,75.0,65.0,67.0,47.0,47.0,39.0,37.0,27.0,25.0,21.0,15.0,9.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,15.0,23.0,33.0,47.0,45.0,47.0,69.0,67.0,57.0,53.0,39.0,31.0,29.0,23.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0
3038.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,45.0,49.0,75.0,75.0,73.0,73.0,73.0,73.0,71.0,69.0,61.0,27.0,19.0,27.0,19.0,21.0,25.0,23.0,25.0,23.0,27.0,27.0,25.0,23.0,27.0,21.0,23.0,25.0,25.0,25.0,25.0,21.0,23.0,23.0,23.0,27.0,29.0,39.0,41.0,47.0,81.0,83.0,91.0,91.0,93.0,93.0,95.0,85.0,83.0,41.0,39.0,27.0,23.0,11.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,11.0,15.0,19.0,21.0,47.0,49.0,51.0,51.0,51.0,29.0,29.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3053.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,23.0,25.0,29.0,53.0,71.0,71.0,71.0,67.0,67.0,65.0,61.0,57.0,53.0,49.0,23.0,23.0,25.0,19.0,21.0,21.0,17.0,19.0,23.0,17.0,19.0,21.0,19.0,17.0,19.0,15.0,13.0,13.0,13.0,11.0,15.0,9.0,11.0,15.0,11.0,11.0,15.0,25.0,29.0,41.0,51.0,53.0,71.0,81.0,83.0,91.0,89.0,83.0,71.0,75.0,63.0,51.0,37.0,7.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,23.0,53.0,53.0,53.0,53.0,51.0,49.0,49.0,47.0,45.0,47.0,41.0,41.0,37.0,13.0,11.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
3066.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,15.0,15.0,19.0,27.0,47.0,49.0,61.0,61.0,59.0,55.0,53.0,55.0,41.0,19.0,19.0,19.0,17.0,15.0,19.0,17.0,17.0,15.0,17.0,13.0,17.0,19.0,19.0,13.0,13.0,15.0,13.0,13.0,15.0,17.0,13.0,17.0,17.0,15.0,15.0,13.0,15.0,13.0,15.0,13.0,15.0,29.0,37.0,45.0,59.0,63.0,65.0,61.0,87.0,77.0,77.0,55.0,53.0,37.0,33.0,31.0,21.0,21.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,11.0,13.0,69.0,71.0,73.0,73.0,71.0,71.0,69.0,69.0,21.0,17.0,1.0,1.0,1.0,1.0
3085.jpg,1.0,1.0,1.0,7.0,7.0,11.0,37.0,37.0,49.0,47.0,61.0,67.0,69.0,73.0,73.0,73.0,73.0,71.0,69.0,67.0,67.0,49.0,51.0,23.0,23.0,23.0,19.0,21.0,17.0,19.0,21.0,19.0,17.0,15.0,19.0,17.0,15.0,17.0,15.0,15.0,13.0,19.0,15.0,13.0,15.0,11.0,19.0,15.0,17.0,17.0,19.0,17.0,15.0,25.0,17.0,19.0,85.0,85.0,85.0,85.0,87.0,87.0,87.0,87.0,87.0,89.0,89.0,87.0,21.0,21.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,63.0,63.0,65.0,65.0,67.0,65.0,65.0,67.0,63.0,63.0,61.0,53.0,41.0,3.0,5.0,13.0
3103.jpg,1.0,1.0,1.0,1.0,3.0,1.0,7.0,15.0,19.0,27.0,37.0,37.0,47.0,53.0,51.0,63.0,65.0,67.0,63.0,55.0,53.0,43.0,31.0,29.0,19.0,17.0,19.0,21.0,19.0,19.0,19.0,15.0,15.0,19.0,17.0,15.0,17.0,17.0,15.0,13.0,17.0,15.0,13.0,15.0,13.0,11.0,15.0,11.0,13.0,27.0,37.0,41.0,53.0,55.0,59.0,67.0,67.0,79.0,81.0,71.0,71.0,55.0,51.0,47.0,35.0,33.0,31.0,25.0,27.0,19.0,13.0,13.0,9.0,3.0,1.0,5.0,1.0,5.0,17.0,19.0,37.0,45.0,49.0,53.0,63.0,65.0,65.0,61.0,59.0,55.0,49.0,49.0,19.0,15.0,3.0,3.0,1.0,1.0,1.0,1.0
3120.jpg,1.0,1.0,1.0,1.0,3.0,1.0,3.0,5.0,9.0,23.0,25.0,47.0,63.0,63.0,63.0,63.0,61.0,59.0,59.0,41.0,39.0,31.0,19.0,17.0,15.0,13.0,13.0,15.0,15.0,11.0,15.0,15.0,15.0,17.0,13.0,13.0,15.0,13.0,13.0,13.0,13.0,11.0,13.0,13.0,11.0,13.0,11.0,11.0,13.0,15.0,29.0,31.0,39.0,41.0,57.0,63.0,63.0,89.0,87.0,81.0,65.0,65.0,51.0,45.0,37.0,19.0,17.0,5.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,5.0,13.0,33.0,37.0,45.0,43.0,65.0,65.0,65.0,41.0,39.0,27.0,5.0,5.0,1.0,1.0
