,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1535.jpg,3.0,9.0,3.0,7.0,15.0,27.0,35.0,39.0,39.0,37.0,33.0,31.0,29.0,15.0,17.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,11.0,29.0,33.0,43.0,45.0,47.0,45.0,45.0,45.0,33.0,21.0,11.0,7.0,5.0,3.0,1.0,9.0,23.0,33.0,33.0,33.0,31.0,23.0,13.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554.jpg,1.0,3.0,5.0,5.0,21.0,37.0,37.0,35.0,33.0,25.0,13.0,15.0,11.0,11.0,11.0,15.0,11.0,9.0,11.0,11.0,11.0,13.0,9.0,13.0,29.0,41.0,45.0,45.0,47.0,47.0,25.0,23.0,7.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,23.0,31.0,31.0,31.0,29.0,21.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556.jpg,1.0,1.0,3.0,5.0,17.0,23.0,29.0,37.0,35.0,19.0,19.0,13.0,15.0,9.0,9.0,9.0,9.0,9.0,11.0,11.0,13.0,9.0,9.0,11.0,13.0,21.0,31.0,37.0,45.0,45.0,43.0,29.0,15.0,13.0,9.0,9.0,1.0,5.0,1.0,1.0,5.0,7.0,9.0,19.0,29.0,31.0,31.0,27.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572.jpg,1.0,7.0,7.0,19.0,31.0,35.0,35.0,35.0,35.0,19.0,15.0,11.0,11.0,9.0,11.0,11.0,7.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,13.0,19.0,29.0,35.0,45.0,47.0,45.0,31.0,15.0,13.0,7.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,5.0,17.0,29.0,31.0,31.0,21.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584.jpg,1.0,3.0,7.0,19.0,19.0,27.0,35.0,35.0,35.0,33.0,23.0,13.0,11.0,13.0,15.0,13.0,9.0,11.0,11.0,13.0,11.0,11.0,11.0,9.0,11.0,13.0,31.0,45.0,49.0,49.0,47.0,47.0,17.0,15.0,5.0,3.0,1.0,1.0,1.0,1.0,3.0,9.0,5.0,29.0,31.0,33.0,33.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603.jpg,5.0,3.0,1.0,3.0,7.0,15.0,17.0,35.0,37.0,33.0,31.0,25.0,13.0,9.0,9.0,11.0,11.0,13.0,13.0,11.0,9.0,11.0,11.0,7.0,15.0,33.0,37.0,45.0,47.0,47.0,37.0,17.0,7.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,23.0,31.0,31.0,31.0,27.0,11.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605.jpg,1.0,3.0,3.0,5.0,15.0,21.0,35.0,35.0,33.0,33.0,31.0,21.0,15.0,11.0,17.0,11.0,11.0,11.0,9.0,11.0,11.0,11.0,11.0,9.0,13.0,21.0,33.0,41.0,45.0,45.0,45.0,23.0,15.0,13.0,9.0,3.0,3.0,1.0,1.0,1.0,9.0,27.0,31.0,29.0,27.0,11.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621.jpg,5.0,3.0,13.0,15.0,33.0,35.0,33.0,35.0,29.0,23.0,13.0,13.0,11.0,11.0,11.0,13.0,9.0,11.0,9.0,11.0,11.0,13.0,11.0,11.0,13.0,13.0,27.0,45.0,45.0,45.0,47.0,45.0,19.0,11.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,11.0,7.0,31.0,35.0,37.0,37.0,35.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163.jpg,1.0,3.0,1.0,7.0,9.0,15.0,31.0,33.0,33.0,31.0,29.0,25.0,11.0,13.0,11.0,9.0,9.0,9.0,11.0,7.0,9.0,11.0,9.0,11.0,9.0,7.0,7.0,11.0,11.0,15.0,9.0,43.0,43.0,45.0,45.0,45.0,45.0,7.0,9.0,1.0,5.0,3.0,9.0,9.0,23.0,27.0,27.0,25.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641.jpg,3.0,1.0,7.0,11.0,33.0,37.0,39.0,39.0,37.0,35.0,23.0,13.0,13.0,13.0,15.0,11.0,9.0,11.0,13.0,11.0,11.0,11.0,11.0,9.0,13.0,11.0,11.0,13.0,11.0,43.0,47.0,45.0,45.0,39.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,15.0,39.0,37.0,37.0,35.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1661.jpg,3.0,3.0,5.0,5.0,13.0,35.0,35.0,35.0,35.0,35.0,33.0,25.0,19.0,13.0,11.0,11.0,11.0,11.0,11.0,13.0,11.0,11.0,15.0,11.0,11.0,37.0,43.0,45.0,47.0,49.0,47.0,49.0,9.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,15.0,35.0,33.0,33.0,33.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679.jpg,3.0,7.0,19.0,31.0,35.0,35.0,35.0,33.0,31.0,23.0,15.0,13.0,13.0,9.0,11.0,11.0,9.0,11.0,9.0,7.0,13.0,11.0,9.0,9.0,17.0,15.0,33.0,45.0,45.0,45.0,43.0,45.0,15.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,33.0,39.0,39.0,39.0,39.0,35.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691.jpg,1.0,1.0,1.0,1.0,1.0,3.0,3.0,11.0,17.0,31.0,31.0,29.0,29.0,19.0,15.0,11.0,11.0,11.0,11.0,9.0,11.0,11.0,13.0,21.0,29.0,33.0,43.0,45.0,45.0,39.0,27.0,19.0,13.0,9.0,3.0,3.0,7.0,5.0,23.0,29.0,29.0,27.0,13.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710.jpg,3.0,5.0,5.0,11.0,15.0,33.0,41.0,39.0,37.0,37.0,35.0,29.0,15.0,21.0,15.0,11.0,11.0,11.0,11.0,13.0,9.0,13.0,13.0,11.0,39.0,45.0,47.0,47.0,45.0,47.0,47.0,13.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,7.0,13.0,33.0,31.0,31.0,31.0,29.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730.jpg,3.0,5.0,9.0,35.0,35.0,35.0,33.0,21.0,17.0,15.0,15.0,11.0,13.0,15.0,13.0,11.0,11.0,9.0,11.0,11.0,11.0,9.0,11.0,9.0,27.0,43.0,43.0,45.0,41.0,41.0,11.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,13.0,21.0,33.0,33.0,33.0,35.0,25.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749.jpg,1.0,1.0,3.0,3.0,11.0,15.0,39.0,39.0,39.0,37.0,27.0,21.0,17.0,15.0,15.0,15.0,13.0,13.0,13.0,13.0,11.0,9.0,13.0,11.0,31.0,47.0,49.0,49.0,47.0,21.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,17.0,35.0,35.0,35.0,35.0,31.0,13.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768.jpg,1.0,3.0,5.0,11.0,17.0,27.0,35.0,33.0,31.0,29.0,15.0,13.0,17.0,11.0,13.0,11.0,11.0,13.0,13.0,11.0,9.0,11.0,13.0,21.0,35.0,41.0,43.0,41.0,43.0,27.0,21.0,13.0,5.0,5.0,1.0,1.0,5.0,1.0,3.0,7.0,25.0,37.0,37.0,37.0,33.0,23.0,11.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789.jpg,3.0,3.0,3.0,7.0,17.0,19.0,35.0,41.0,39.0,39.0,35.0,27.0,13.0,15.0,13.0,11.0,13.0,13.0,11.0,11.0,9.0,11.0,11.0,9.0,15.0,19.0,27.0,37.0,45.0,45.0,47.0,47.0,47.0,17.0,7.0,3.0,1.0,1.0,1.0,1.0,9.0,23.0,33.0,33.0,31.0,31.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798.jpg,1.0,3.0,5.0,27.0,31.0,39.0,37.0,39.0,35.0,33.0,25.0,15.0,15.0,13.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,11.0,9.0,13.0,25.0,39.0,47.0,49.0,45.0,45.0,45.0,21.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,7.0,27.0,31.0,31.0,31.0,23.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809.jpg,5.0,5.0,3.0,9.0,23.0,27.0,27.0,27.0,27.0,11.0,11.0,9.0,9.0,9.0,11.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,9.0,11.0,13.0,15.0,17.0,45.0,45.0,47.0,45.0,41.0,7.0,5.0,1.0,1.0,3.0,1.0,7.0,7.0,11.0,17.0,35.0,35.0,33.0,33.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1827.jpg,3.0,3.0,3.0,5.0,1.0,27.0,37.0,35.0,35.0,35.0,33.0,27.0,13.0,15.0,11.0,11.0,11.0,11.0,11.0,13.0,11.0,13.0,15.0,15.0,21.0,47.0,45.0,47.0,47.0,33.0,19.0,11.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,7.0,17.0,31.0,31.0,31.0,29.0,27.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1829.jpg,3.0,7.0,9.0,19.0,35.0,35.0,33.0,33.0,31.0,21.0,15.0,15.0,9.0,13.0,13.0,11.0,9.0,11.0,13.0,11.0,13.0,11.0,13.0,9.0,13.0,19.0,23.0,43.0,41.0,43.0,45.0,29.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,9.0,5.0,19.0,33.0,33.0,33.0,25.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.jpg,5.0,5.0,15.0,19.0,31.0,31.0,31.0,27.0,23.0,21.0,15.0,13.0,9.0,9.0,9.0,7.0,7.0,9.0,7.0,7.0,9.0,9.0,9.0,9.0,11.0,25.0,27.0,41.0,41.0,43.0,43.0,41.0,19.0,13.0,7.0,3.0,1.0,1.0,1.0,1.0,5.0,7.0,25.0,31.0,29.0,29.0,27.0,27.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846.jpg,1.0,1.0,1.0,3.0,5.0,11.0,15.0,35.0,33.0,33.0,29.0,23.0,13.0,11.0,15.0,11.0,11.0,13.0,11.0,11.0,13.0,13.0,15.0,13.0,21.0,29.0,43.0,47.0,45.0,27.0,23.0,13.0,11.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,35.0,37.0,37.0,33.0,9.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857.jpg,1.0,3.0,7.0,11.0,15.0,27.0,41.0,41.0,35.0,31.0,15.0,15.0,15.0,9.0,11.0,9.0,11.0,9.0,11.0,11.0,11.0,9.0,9.0,9.0,13.0,21.0,25.0,35.0,47.0,45.0,33.0,29.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,11.0,13.0,27.0,25.0,17.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859.jpg,1.0,3.0,1.0,3.0,13.0,25.0,35.0,37.0,35.0,25.0,17.0,13.0,15.0,11.0,13.0,9.0,11.0,11.0,11.0,7.0,9.0,9.0,7.0,9.0,13.0,31.0,35.0,47.0,47.0,43.0,25.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,11.0,13.0,23.0,23.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186.jpg,3.0,7.0,3.0,11.0,35.0,35.0,37.0,33.0,31.0,29.0,27.0,15.0,11.0,13.0,13.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,7.0,9.0,11.0,13.0,29.0,39.0,45.0,47.0,43.0,31.0,21.0,15.0,13.0,7.0,5.0,1.0,1.0,1.0,5.0,3.0,9.0,31.0,37.0,35.0,33.0,33.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876.jpg,7.0,3.0,7.0,7.0,15.0,29.0,31.0,33.0,31.0,23.0,17.0,17.0,15.0,13.0,13.0,9.0,9.0,11.0,9.0,11.0,11.0,11.0,15.0,11.0,13.0,19.0,47.0,49.0,49.0,47.0,35.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,31.0,37.0,39.0,37.0,35.0,35.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896.jpg,1.0,1.0,1.0,1.0,5.0,11.0,15.0,31.0,33.0,31.0,31.0,29.0,27.0,13.0,13.0,13.0,11.0,9.0,13.0,13.0,11.0,9.0,9.0,7.0,7.0,27.0,33.0,45.0,41.0,31.0,23.0,13.0,9.0,7.0,3.0,3.0,5.0,7.0,29.0,31.0,31.0,31.0,27.0,21.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898.jpg,5.0,19.0,27.0,35.0,35.0,35.0,27.0,27.0,11.0,11.0,11.0,13.0,13.0,11.0,11.0,9.0,9.0,7.0,9.0,9.0,7.0,7.0,9.0,9.0,23.0,31.0,41.0,43.0,43.0,43.0,37.0,25.0,17.0,13.0,11.0,5.0,3.0,5.0,3.0,5.0,11.0,27.0,35.0,35.0,35.0,35.0,31.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,21.0,27.0,39.0,37.0,37.0,29.0,17.0,17.0,13.0,15.0,13.0,13.0,13.0,11.0,11.0,11.0,11.0,23.0,29.0,33.0,45.0,43.0,33.0,25.0,15.0,9.0,7.0,1.0,1.0,3.0,5.0,17.0,21.0,35.0,35.0,15.0,11.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946.jpg,1.0,1.0,3.0,13.0,27.0,37.0,37.0,35.0,33.0,29.0,13.0,13.0,13.0,11.0,11.0,13.0,11.0,11.0,13.0,15.0,13.0,13.0,11.0,11.0,15.0,25.0,33.0,33.0,39.0,43.0,37.0,31.0,17.0,17.0,5.0,9.0,1.0,5.0,3.0,13.0,21.0,27.0,33.0,35.0,29.0,19.0,15.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964.jpg,1.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,19.0,27.0,35.0,35.0,31.0,27.0,13.0,11.0,7.0,9.0,9.0,7.0,7.0,9.0,7.0,9.0,9.0,11.0,21.0,29.0,33.0,41.0,45.0,41.0,27.0,9.0,1.0,5.0,1.0,5.0,7.0,5.0,17.0,31.0,31.0,23.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
