,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1859.jpg,0,0,0,0,0,0,0,0,1,27,37,46,64,66,70,70,70,48,45,30,28,26,26,24,21,25,19,21,17,19,15,17,14,15,18,15,14,14,14,12,15,14,15,16,12,12,13,12,18,23,45,48,63,64,90,87,89,84,81,44,42,28,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,6,10,11,12,43,43,45,43,41,2,2,11,0,0,0,0
186.jpg,0,0,0,0,0,1,3,19,61,67,68,66,66,65,65,62,60,56,58,53,50,32,30,19,16,16,16,15,14,17,14,17,13,15,14,14,12,13,11,10,15,13,12,9,12,12,13,10,15,20,16,16,20,46,47,68,69,84,86,88,86,83,60,57,40,38,26,20,18,12,10,4,0,0,0,0,0,0,0,0,0,1,0,8,5,15,52,55,68,68,69,67,66,62,60,26,26,1,0,0
1876.jpg,0,0,0,1,2,0,5,6,23,24,41,58,61,62,63,61,60,59,57,31,25,27,23,23,21,23,19,21,19,16,20,15,17,17,19,17,16,19,15,17,16,21,17,22,16,23,19,22,22,26,28,32,89,88,92,93,94,92,91,72,69,4,0,3,0,0,0,0,0,0,0,0,0,1,0,2,5,6,9,10,37,62,69,73,72,72,72,73,69,68,64,61,1,5,7,1,0,0,0,0
1896.jpg,0,0,0,0,0,0,0,0,3,5,2,23,26,28,42,63,63,63,62,61,61,61,55,45,44,23,19,24,16,18,21,15,17,17,16,16,14,16,14,14,16,17,15,15,11,16,12,12,13,13,40,41,45,59,83,85,76,69,62,34,36,30,19,19,14,16,11,2,2,1,0,0,2,6,4,3,48,57,61,59,60,58,57,55,50,42,37,3,0,0,0,0,0,0,0,0,0,0,0,0
1898.jpg,3,2,3,26,29,44,64,66,70,71,71,71,55,48,47,19,20,22,22,19,18,22,17,19,17,18,13,16,14,17,13,13,13,12,12,12,13,14,14,11,11,15,14,11,10,16,13,15,38,49,50,52,76,78,81,82,83,84,83,74,70,58,51,38,31,30,17,18,23,14,4,2,1,0,0,0,0,0,0,6,13,22,20,57,59,66,66,66,67,67,67,64,63,58,21,2,0,0,0,0
1933.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,25,37,43,52,69,73,71,70,66,59,54,47,29,30,31,23,22,22,21,20,21,19,17,21,19,19,18,21,22,20,22,20,17,22,32,34,54,52,56,61,70,86,79,69,60,49,52,43,27,28,16,13,11,1,4,0,1,1,0,0,0,0,4,29,37,42,67,68,67,66,29,22,18,12,4,0,0,0,0,0,0,0,0,0
1946.jpg,0,0,0,5,1,0,21,22,47,48,65,68,69,68,72,69,67,57,55,27,21,24,20,21,19,22,19,22,20,19,21,21,16,20,18,18,19,16,20,16,18,16,20,13,15,18,19,14,17,16,20,44,44,53,51,59,60,74,75,85,70,73,55,56,31,29,28,26,9,4,7,0,1,0,2,0,3,13,16,27,33,36,41,47,51,61,62,61,53,46,36,34,17,17,2,0,0,0,0,0
1964.jpg,0,0,0,0,0,0,0,0,0,0,1,2,4,7,9,15,16,35,35,46,67,67,66,63,62,55,49,22,13,18,12,14,12,11,12,9,14,11,8,9,7,10,10,13,10,11,15,10,12,13,16,15,16,35,44,44,59,56,76,76,90,86,84,77,52,51,15,12,5,0,1,1,0,1,0,3,1,2,5,8,26,29,62,61,61,59,56,27,0,0,0,0,0,0,0,0,0,0,0,0
1982.jpg,0,0,0,0,0,0,0,0,4,2,33,35,42,48,50,64,63,63,53,51,41,42,25,21,23,19,19,16,15,17,19,16,12,15,13,18,17,16,18,15,22,17,19,32,35,36,35,46,45,57,56,66,61,64,75,74,54,49,50,44,43,40,38,27,19,18,6,4,7,0,0,0,0,1,5,1,3,31,35,45,45,60,65,71,70,70,69,66,46,24,27,3,0,9,2,0,0,0,0,0
2001.jpg,0,0,0,0,0,0,0,0,31,32,33,34,39,38,38,38,61,61,72,71,72,68,64,65,64,32,30,20,28,22,23,18,21,20,20,19,21,17,18,18,21,18,25,21,24,31,35,52,56,76,78,84,84,84,85,81,79,79,78,40,36,36,30,19,15,7,3,0,0,1,0,0,0,0,1,1,0,2,3,10,16,25,59,68,69,68,68,69,66,65,64,63,24,18,8,0,0,0,0,0
201.jpg,0,0,0,0,0,0,0,0,6,11,33,37,37,63,60,59,58,56,54,52,52,46,39,23,17,18,13,16,16,15,16,15,14,16,17,16,17,17,15,11,15,15,15,13,13,13,15,14,14,14,13,13,16,19,14,31,54,57,90,89,92,92,91,90,75,74,40,39,19,15,15,2,0,0,0,0,0,0,0,0,4,5,13,23,25,62,61,61,61,61,63,59,58,57,14,13,0,0,0,0
2021.jpg,0,0,0,0,12,19,22,58,59,70,70,71,69,66,66,57,56,24,24,26,22,18,17,19,20,17,19,19,18,16,16,12,13,12,12,11,10,10,8,8,6,13,12,12,13,16,15,42,44,84,85,85,86,85,85,69,70,56,53,41,33,18,16,11,10,2,1,4,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,22,25,68,68,68,69,70,70,68,67,65,65,27,24,0,0,10
2041.jpg,0,0,0,0,0,0,0,0,1,16,20,31,42,42,62,61,61,57,58,55,55,55,53,26,23,25,22,25,24,24,26,24,23,21,25,22,23,22,21,21,20,23,20,22,23,24,21,20,24,22,25,22,32,25,30,39,41,90,90,92,92,91,90,90,87,75,72,48,45,19,19,22,11,3,5,5,3,4,5,5,8,10,12,50,63,64,64,63,59,57,41,40,0,2,4,1,0,0,0,0
2059.jpg,0,0,0,0,0,0,0,11,14,21,23,28,29,39,50,51,69,67,69,67,67,62,62,54,48,23,19,19,17,18,17,17,15,14,19,16,17,17,16,19,17,19,18,17,19,16,18,16,22,48,52,52,56,90,89,90,90,89,79,65,69,34,32,19,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,40,44,68,68,69,66,65,64,62,42,38,30,3,3,0,0,0,0
2071.jpg,0,0,1,0,0,5,3,4,33,35,59,71,76,78,76,75,72,71,22,23,29,21,21,18,19,17,20,19,16,17,15,14,12,16,15,13,16,12,15,14,12,13,11,14,12,18,13,12,15,18,15,14,23,17,37,51,60,70,72,81,82,81,81,79,35,33,22,15,14,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,6,31,32,58,56,58,58,55,54,48,48,28,22,9
2090.jpg,0,0,0,0,0,0,0,0,1,1,26,32,34,58,59,59,60,57,57,54,56,37,33,37,26,21,20,24,20,20,22,18,19,21,19,22,15,20,17,19,17,17,15,16,16,15,13,15,16,20,16,20,36,34,48,64,65,82,85,87,72,72,45,19,19,17,14,1,0,1,0,0,0,0,0,0,0,0,0,0,10,18,64,64,65,64,64,60,59,0,0,3,0,0,0,0,0,0,0,0
2110.jpg,0,0,0,0,0,0,0,0,2,3,23,55,55,57,56,55,55,54,51,50,50,45,38,18,18,18,16,16,17,16,18,15,14,17,12,13,18,13,11,15,12,13,15,13,17,11,14,14,13,17,13,15,15,13,20,40,44,91,91,93,91,92,93,90,90,34,27,25,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,21,23,69,70,71,71,61,59,24,8,4,7,0,0,0,0,0
2131.jpg,0,0,1,2,1,8,12,15,39,43,63,63,64,66,64,63,59,59,56,56,42,40,28,21,23,22,18,16,15,14,14,14,14,16,11,14,13,10,13,13,14,14,12,14,14,14,13,14,12,20,15,16,43,42,54,77,80,85,84,85,58,59,45,46,27,26,27,14,11,2,0,2,0,0,0,0,0,0,0,0,1,0,5,6,15,46,49,65,67,69,70,69,69,66,66,54,35,12,10,8
2147.jpg,1,0,0,0,3,3,1,28,58,59,68,69,69,71,71,69,66,65,62,31,26,23,23,20,21,21,17,18,17,19,21,18,18,17,20,17,15,18,19,17,18,16,16,18,14,15,16,20,24,48,43,47,62,67,69,87,86,85,67,52,48,40,33,28,23,20,17,14,14,9,7,0,0,0,0,0,0,0,0,0,16,20,31,66,70,71,72,72,71,51,46,32,21,16,5,4,0,0,0,0
2163.jpg,0,0,0,0,0,0,0,0,2,22,38,41,56,56,69,67,66,64,62,57,49,43,19,23,16,20,15,16,19,13,16,12,17,13,14,15,15,16,14,16,15,18,15,15,14,12,14,12,19,15,16,36,35,54,53,64,85,88,89,87,87,71,72,35,34,19,17,5,0,2,1,0,0,0,0,0,0,2,6,22,28,54,55,66,66,66,64,64,63,60,22,13,13,0,5,4,0,0,0,0
2180.jpg,0,0,0,0,0,0,0,0,22,54,61,61,60,61,56,53,43,42,18,20,17,16,17,14,16,19,19,20,16,19,17,19,21,19,17,15,18,14,15,14,14,14,11,16,10,9,18,13,18,16,26,86,90,90,92,93,93,92,44,43,22,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,62,63,64,65,63,63,61,54,46,2,1,1,1,0,0,0,0,0,0
2199.jpg,4,3,2,21,16,26,48,53,69,69,70,65,64,56,46,17,19,21,20,19,16,19,17,18,13,15,14,14,12,13,15,16,14,16,19,15,12,16,18,15,12,13,12,12,10,13,11,10,15,14,29,34,91,92,92,93,93,70,68,32,26,22,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,69,69,71,70,69,68,68,66,65,40,33,15,1,0,0,0,0
2237.jpg,0,0,0,0,0,0,0,10,21,29,31,53,55,64,62,62,59,58,55,20,19,19,16,15,13,13,14,14,15,13,17,14,16,16,14,16,12,14,13,11,16,15,13,13,15,11,12,11,13,11,13,16,16,14,18,19,50,53,59,87,89,88,84,84,60,61,34,21,17,12,14,6,3,0,0,0,0,0,0,0,0,3,5,6,9,62,62,65,62,61,60,58,52,1,1,11,0,0,0,0
2257.jpg,1,1,0,12,19,22,41,42,47,61,61,60,59,59,56,56,33,29,23,14,14,16,15,12,10,14,11,14,11,8,12,11,11,12,12,13,11,12,15,10,11,11,12,13,13,11,11,10,24,27,39,36,47,51,69,71,73,82,70,70,49,48,31,25,23,15,16,11,8,8,6,5,0,0,0,0,0,0,0,0,0,2,17,21,25,29,55,56,57,57,55,57,25,23,15,9,0,0,0,0
2277.jpg,0,0,0,0,0,0,0,0,6,24,24,36,41,42,55,52,68,64,62,60,40,40,34,18,18,17,16,17,14,18,16,14,14,13,13,15,14,15,13,9,12,13,10,13,11,13,12,9,23,36,40,43,43,58,67,67,79,67,68,62,47,45,44,29,20,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,13,42,29,29,62,62,60,60,39,37,35,5,1,6,0,0,0,0,0
2294.jpg,0,0,0,0,0,0,0,0,0,1,21,34,40,51,56,60,61,67,66,63,62,62,38,33,25,18,21,18,17,14,17,15,17,15,15,16,12,13,14,14,10,12,12,12,15,11,16,17,21,16,17,19,19,38,35,65,86,88,87,86,80,77,58,26,27,21,18,16,14,11,9,2,0,0,0,0,0,0,0,0,4,5,39,56,66,75,74,72,68,65,16,14,1,2,6,0,0,0,0,0
2313.jpg,0,0,0,5,0,3,12,14,28,29,45,43,51,60,62,59,54,54,51,51,44,44,22,18,22,16,15,18,16,14,15,16,11,13,11,13,13,10,10,8,8,11,12,13,10,11,12,12,10,13,13,13,11,11,32,34,42,58,57,61,57,73,67,67,56,54,43,34,34,25,26,19,15,9,3,1,0,0,0,0,3,2,15,22,30,42,42,66,61,60,42,42,32,23,26,18,10,7,7,3
233.jpg,0,0,0,2,5,5,10,19,22,38,45,50,51,52,53,53,51,51,49,48,20,19,20,19,16,17,16,18,16,14,16,15,14,16,15,14,18,13,15,15,14,14,12,14,11,13,12,12,13,13,12,14,13,14,11,14,26,37,51,49,73,74,74,72,70,70,64,24,23,22,13,11,0,0,0,0,0,0,0,0,0,1,6,6,12,30,27,50,54,55,56,56,54,52,11,7,0,0,0,0
2333.jpg,0,0,0,0,0,0,0,0,1,4,7,9,16,68,67,69,70,71,69,69,68,57,57,39,22,22,25,22,20,18,20,16,10,13,14,18,14,13,19,13,16,18,14,14,17,15,17,12,26,36,43,66,69,90,89,89,90,88,88,58,51,32,19,16,1,0,0,0,0,0,0,0,7,6,7,8,11,17,20,61,63,63,65,64,63,57,55,29,26,7,1,2,0,1,0,0,0,0,0,0
235.jpg,1,2,0,0,15,18,20,20,31,34,53,66,63,64,60,60,56,56,47,46,35,28,28,15,15,17,14,14,16,14,14,14,10,12,16,14,12,15,11,13,11,13,11,10,12,11,12,9,11,14,9,12,11,13,29,32,48,50,56,57,78,74,74,73,70,56,36,35,26,24,17,8,7,1,2,2,0,1,0,0,0,0,0,1,4,2,7,23,25,55,56,55,55,55,53,49,18,0,1,5
2368.jpg,0,0,0,0,0,0,0,0,10,13,24,31,33,48,61,63,63,61,61,60,54,31,28,24,23,20,18,20,15,19,13,17,17,16,16,17,14,14,14,11,16,12,12,15,12,14,11,10,12,13,17,27,31,45,56,58,86,87,92,84,85,84,51,49,39,20,16,14,10,2,5,0,0,0,0,0,0,0,0,0,3,5,13,24,30,59,68,68,68,47,46,31,24,4,9,2,0,0,0,0
2370.jpg,0,0,0,0,0,0,0,0,26,30,58,59,78,80,82,80,77,76,75,69,66,52,43,35,25,26,19,24,20,25,19,20,21,21,20,21,24,19,18,17,18,16,25,19,31,41,51,68,74,90,89,91,90,91,89,57,34,34,22,23,18,19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,32,32,33,66,67,68,64,65,31,30,11,13,0,2,0,0,0,0
2435.jpg,0,0,0,0,0,0,0,0,0,2,0,3,5,24,26,25,37,38,62,62,63,61,58,51,46,23,19,26,17,18,20,17,15,16,16,11,16,17,12,15,13,17,13,28,28,35,49,50,63,65,89,88,91,89,87,46,31,28,14,12,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,20,21,49,67,68,68,68,33,23,25,0,0,0,0,0,0,0,0,0,0,0,0
2437.jpg,0,0,0,0,0,0,0,0,19,27,25,26,51,58,60,60,58,57,53,52,25,22,23,14,17,18,16,14,13,13,16,12,15,12,14,16,16,17,10,14,14,17,12,12,16,13,16,17,19,45,49,60,88,90,92,92,93,87,83,68,30,31,36,23,11,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,40,47,53,53,53,51,51,49,46,42,0,1,23,0,0,0,0,0
2453.jpg,0,0,0,0,0,0,0,0,2,20,18,18,31,30,40,40,51,50,50,46,42,31,22,21,18,16,14,14,16,15,17,16,17,15,14,18,18,16,17,17,13,15,17,17,15,14,15,12,20,17,19,36,39,48,49,65,67,69,88,89,84,73,75,46,43,35,35,21,14,15,4,2,0,0,0,0,0,0,0,0,3,2,3,14,9,29,57,59,70,69,66,37,33,4,1,11,0,0,0,0
2489.jpg,0,0,0,1,0,5,3,3,22,21,58,61,60,60,59,58,54,54,49,46,28,23,25,19,14,14,15,15,14,15,14,14,14,16,12,14,15,14,15,12,13,10,14,13,13,13,11,14,13,19,25,29,44,44,57,82,83,81,80,76,62,61,42,45,34,33,30,17,16,13,14,2,0,0,0,0,0,0,0,0,0,1,2,0,7,3,6,19,20,49,67,68,69,67,66,61,55,12,12,7
2491.jpg,0,1,0,0,1,8,7,23,32,44,56,58,80,79,82,81,80,78,77,74,72,63,59,28,24,24,21,20,17,19,17,14,14,17,15,15,15,14,12,11,14,14,12,9,14,10,11,11,14,16,19,15,16,28,31,52,52,82,81,83,82,82,80,79,66,64,38,35,29,17,16,0,0,0,0,0,0,0,0,0,0,1,0,7,6,11,18,20,60,63,66,65,65,62,61,33,31,0,1,2
2508.jpg,0,0,0,0,0,0,0,0,3,10,19,23,27,28,36,39,46,76,76,71,71,69,65,64,49,46,25,23,24,19,20,20,21,20,17,17,17,16,20,18,16,18,17,18,20,22,22,44,44,64,82,88,88,88,90,87,87,71,69,44,38,27,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,61,59,67,67,67,66,65,25,21,13,0,1,0,0,0,0,0,0
2528.jpg,0,0,0,0,0,0,0,0,1,24,25,33,54,58,67,68,68,68,66,65,63,33,30,29,23,23,20,24,20,24,18,19,19,20,20,17,20,15,17,20,19,15,15,18,14,16,17,19,30,35,51,55,70,73,91,90,88,86,86,32,28,26,13,2,0,0,0,0,0,0,5,6,8,11,11,10,33,29,31,61,60,69,67,68,68,66,66,63,61,58,30,10,7,5,1,2,0,0,0,0
254.jpg,0,1,0,2,4,16,18,19,31,32,39,39,63,61,61,57,56,56,54,53,47,44,37,30,28,18,15,19,16,16,13,14,11,13,12,12,14,9,14,11,12,12,10,11,10,11,10,11,11,15,12,11,12,10,8,8,11,9,17,37,35,65,76,82,88,87,86,81,81,48,48,32,30,26,15,11,8,3,3,0,1,2,4,1,10,16,18,54,54,55,54,54,54,51,51,32,21,0,2,6
2548.jpg,1,2,3,2,1,16,65,69,73,73,74,72,74,75,74,71,67,65,52,51,30,28,31,24,25,21,23,23,22,20,20,22,17,22,19,20,19,18,19,14,21,18,21,22,24,20,18,38,64,70,92,93,94,93,93,90,91,67,61,24,5,8,3,4,0,0,0,0,0,0,0,0,1,0,2,5,7,11,8,11,34,38,63,62,63,63,62,60,58,58,42,42,13,7,1,1,0,0,0,0
2579.jpg,0,0,0,0,0,0,0,0,6,2,2,24,24,33,65,69,71,70,69,67,67,65,65,65,37,36,23,15,19,16,20,16,15,20,16,17,15,15,18,13,17,21,18,18,16,38,44,43,60,54,75,82,84,83,84,83,60,59,50,37,35,27,25,21,17,16,12,11,0,1,2,0,0,0,1,2,1,2,9,10,34,40,47,71,69,71,72,68,61,58,49,7,11,33,1,1,0,0,0,0
2599.jpg,0,0,0,0,0,0,0,0,11,11,24,26,28,33,32,39,47,47,59,48,47,45,38,31,16,17,16,17,19,15,16,20,18,19,16,19,16,17,17,12,15,15,16,16,10,13,17,17,32,32,53,51,57,65,57,74,76,75,64,49,53,43,39,37,23,23,15,13,1,0,2,0,0,0,0,0,0,0,0,0,6,21,34,39,42,65,67,65,64,51,52,31,29,22,13,8,0,0,0,0
2615.jpg,2,0,2,2,6,7,13,16,33,43,46,74,73,71,70,70,70,39,36,30,15,20,15,18,13,13,16,16,18,14,15,12,13,11,14,11,14,11,13,14,15,12,11,14,15,10,12,13,10,10,16,14,19,61,65,84,84,83,81,79,75,52,55,56,46,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,16,28,31,59,59,58,58,56,54,30,29,22,3,2,13
2628.jpg,0,0,0,0,0,0,0,0,3,10,11,23,25,30,48,50,63,63,63,61,47,48,35,31,19,16,18,18,17,17,15,14,18,17,18,19,21,16,16,19,13,17,16,15,19,31,32,35,42,50,53,51,53,65,69,75,79,84,84,85,82,51,55,45,38,29,18,16,8,3,2,2,0,0,0,0,0,0,0,0,1,0,5,6,38,43,49,55,58,54,53,48,3,1,9,0,0,0,0,0
2646.jpg,0,0,0,0,0,0,0,0,0,2,6,7,15,21,25,71,72,72,72,71,67,66,66,50,43,31,28,29,26,21,26,24,25,18,19,22,18,18,20,16,20,19,15,20,18,16,19,16,21,47,49,66,65,89,91,91,92,93,92,90,61,52,41,34,5,1,2,0,0,0,0,0,0,2,0,2,2,0,0,4,58,59,62,64,62,61,58,56,54,51,21,10,2,9,3,2,0,0,0,0
2666.jpg,0,0,1,1,0,2,5,7,60,62,65,65,66,65,64,62,57,57,48,45,35,27,26,21,23,21,21,20,18,18,17,19,18,16,19,15,17,16,17,18,13,17,17,24,14,19,34,31,53,64,69,88,89,93,92,88,87,86,57,35,36,23,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,16,24,45,61,63,62,59,59,55,56,56,53,53,0,0,0,0,0
2684.jpg,0,0,0,0,1,3,6,17,21,44,44,71,71,69,69,66,62,56,19,18,19,17,14,16,13,14,13,14,16,14,17,14,17,16,17,15,15,19,16,16,13,17,16,17,17,13,31,30,49,59,61,68,62,78,78,82,78,78,62,56,50,13,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,15,22,27,70,69,76,77,78,74,71,67,54,29,0,0,0,0
270.jpg,1,1,0,0,4,3,4,10,22,34,35,62,60,60,58,61,59,57,56,56,43,43,24,20,19,20,18,19,17,18,15,14,16,16,15,16,16,15,13,13,14,13,13,14,14,14,13,14,15,15,15,14,15,13,15,17,18,52,83,84,85,84,84,85,80,43,15,14,14,9,0,2,0,0,0,0,1,0,3,5,8,7,7,6,9,11,23,24,54,55,57,56,56,55,15,11,4,0,1,1
2700.jpg,1,0,0,3,0,1,16,23,33,48,52,73,72,72,69,67,63,55,51,24,23,24,21,21,16,18,19,19,20,17,20,21,22,17,15,15,16,19,12,11,22,17,44,56,61,66,66,89,86,89,89,82,77,59,60,49,44,18,9,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,8,56,75,75,74,72,72,63,62,15,8,7,2,1,0,0,0,0
272.jpg,0,0,0,0,0,0,0,3,6,11,11,17,32,39,50,51,68,69,68,63,61,59,41,35,32,27,24,14,16,14,17,15,11,13,11,12,12,12,12,11,11,14,12,11,14,16,10,12,14,12,18,29,33,52,54,81,87,87,86,81,53,37,38,22,19,10,10,10,0,1,1,0,0,0,0,0,0,0,0,0,4,5,17,53,57,58,58,56,54,53,52,49,12,5,4,7,0,0,0,0
2721.jpg,0,2,2,1,6,7,18,20,50,55,55,54,55,56,55,54,54,51,50,23,23,36,22,23,17,20,23,18,21,20,17,17,14,17,12,13,17,13,14,16,16,14,13,14,16,16,18,14,21,28,28,51,47,54,82,83,85,83,86,60,58,50,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,6,4,9,22,24,66,67,69,69,68,68,65,64,57,53,3,2,1,1
2760.jpg,0,0,0,1,2,6,10,21,22,69,69,69,70,69,68,67,66,58,43,22,22,18,17,20,14,15,11,17,11,13,15,11,12,10,12,16,16,16,15,17,11,12,14,13,12,10,14,13,18,17,19,15,19,84,84,91,92,93,93,92,92,91,90,33,31,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,64,67,67,68,66,66,66,61,54,0,0,0,0
2779.jpg,0,0,0,0,0,0,0,0,3,28,32,37,65,62,63,63,59,60,56,57,51,47,43,18,19,20,17,18,18,22,16,16,19,16,17,16,14,17,16,14,17,14,15,16,16,23,53,58,71,68,79,86,83,85,82,80,66,64,36,35,36,28,23,23,6,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,3,12,30,32,44,54,72,74,72,71,67,67,40,10,7,6,0,0,0,0
2798.jpg,0,0,0,0,0,0,0,0,0,4,0,9,23,27,51,53,76,76,75,74,72,72,72,69,55,52,23,28,30,27,23,22,24,19,21,20,21,18,21,20,18,19,16,19,17,20,20,18,22,21,22,47,60,62,65,92,91,90,89,89,82,81,65,58,37,14,15,3,2,1,1,1,0,2,0,0,0,0,6,5,11,10,52,75,77,77,77,77,73,71,7,7,59,0,0,0,0,0,0,0
2816.jpg,0,0,0,0,0,0,0,0,1,2,0,1,25,29,34,44,43,70,69,68,66,64,64,57,56,21,19,22,17,18,20,19,18,18,18,17,17,17,17,19,15,12,17,14,18,17,16,19,21,28,33,36,67,63,65,92,92,93,91,91,88,87,83,33,28,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,27,29,64,63,65,63,60,60,55,52,52,11,13,1,0,0,0,0,0,0
2835.jpg,0,0,0,0,0,3,3,24,29,38,38,61,64,70,68,67,64,62,61,50,48,28,21,24,17,20,19,19,20,14,16,14,16,22,16,19,18,17,14,14,18,12,20,34,40,48,47,54,74,76,88,89,88,87,88,86,85,81,41,39,49,21,16,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,18,23,41,46,58,60,57,58,56,56,49,47,24,15,3,3,1,0,0,0,0
2853.jpg,0,0,0,0,0,0,0,0,14,22,27,34,60,63,62,61,59,58,57,53,51,49,23,19,24,19,19,20,17,18,18,20,19,25,27,20,23,23,21,19,22,20,18,19,17,17,15,14,19,50,53,54,65,66,66,75,86,86,87,78,54,55,47,31,29,26,13,11,1,1,0,0,0,1,0,0,1,5,6,10,31,67,66,64,66,62,60,61,58,56,53,17,16,6,1,0,0,0,0,0
2860.jpg,0,0,0,0,0,0,0,0,38,40,42,59,58,62,57,39,38,31,26,23,17,16,20,16,18,15,13,19,14,14,18,13,13,14,15,18,14,13,17,12,10,13,11,14,14,11,14,42,44,53,57,69,71,70,83,80,66,46,37,33,32,21,20,18,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,14,26,25,40,63,63,64,49,49,33,21,22,17,8,3,0,0,0,0
2872.jpg,0,0,0,0,0,0,0,0,6,3,3,17,21,29,48,55,66,66,68,68,68,68,68,68,68,65,64,41,40,27,17,16,12,15,12,16,16,18,15,15,19,16,16,15,15,13,14,13,20,29,27,40,35,46,47,72,74,86,85,90,86,87,50,48,37,26,22,7,6,1,0,2,0,2,1,0,2,11,17,25,27,32,55,57,64,62,60,28,24,21,20,0,0,7,0,0,0,0,0,0
2891.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,12,15,24,27,47,53,59,70,70,69,47,48,35,27,28,20,18,23,21,17,16,20,22,20,20,16,17,17,18,22,16,22,18,22,34,36,59,79,83,87,88,90,91,93,60,58,38,21,22,16,14,4,1,0,2,0,1,1,0,13,19,28,32,43,60,64,68,66,59,35,33,20,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0
290.jpg,0,0,0,2,0,0,5,8,18,28,33,62,61,62,61,60,59,59,57,54,49,44,38,18,16,17,14,15,14,14,17,16,17,18,14,16,11,11,13,11,12,16,11,12,12,13,13,11,11,12,13,19,14,23,39,41,58,69,74,84,84,83,83,79,58,40,39,26,17,19,10,10,0,0,0,0,0,0,0,0,2,2,6,2,3,40,55,57,57,56,56,55,53,52,29,28,6,2,1,2
2909.jpg,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,16,18,28,37,40,53,59,68,68,64,66,63,60,58,25,25,28,20,19,20,19,21,18,20,18,17,25,16,28,46,39,59,74,75,80,84,87,87,90,89,89,89,92,35,33,29,19,22,14,8,5,3,0,0,0,0,0,3,21,37,43,60,62,61,61,60,53,25,25,16,8,2,5,0,0,0,0,0,0,0,0,0,0,0,0
2946.jpg,0,0,0,0,1,3,2,18,24,29,68,71,72,73,72,69,67,61,57,41,32,35,15,19,13,15,15,15,15,16,16,15,15,15,18,18,14,17,16,16,16,17,15,13,13,11,15,13,15,12,12,15,16,17,14,33,45,49,71,72,91,91,93,92,92,48,45,22,16,4,2,2,0,0,0,0,0,0,0,0,1,4,3,2,7,32,34,63,68,69,69,63,57,10,8,5,0,0,0,0
2965.jpg,0,0,4,1,1,14,17,46,46,59,60,66,65,66,65,63,21,21,22,22,20,17,20,14,16,13,18,18,17,17,19,18,17,19,16,18,18,16,17,15,12,14,11,17,12,13,11,10,14,16,29,31,44,45,70,73,84,85,88,86,85,58,59,21,19,16,14,2,0,3,0,0,0,0,0,0,0,0,0,0,19,22,29,29,55,55,62,56,58,30,26,19,22,1,1,2,0,0,0,0
2967.jpg,0,0,0,1,0,4,16,18,28,30,40,38,46,61,61,69,66,67,63,63,48,43,43,23,22,21,23,20,19,22,20,18,23,19,19,16,20,17,15,17,15,15,14,17,17,17,16,12,42,63,63,72,74,86,86,91,86,85,50,44,44,26,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,7,12,51,53,64,64,65,65,63,60,54,28,1,0,0,0,0
